experiment,case,repeat,seed,n,m,q,sigma,B,noise_model,trials,successes,failures,success_rate,failure_rate,accumulated_error_mean,accumulated_abs_error_mean,accumulated_error_std,time_keygen_s,time_encrypt_total_s,time_decrypt_total_s,time_encrypt_mean_s,time_decrypt_mean_s,time_attack_s,attack_solution_found,attack_success,public_key_size_bytes
q_sweep,q=389,8,2543433839,64,128,389,4.0,,gaussian,1000,998,2,0.998,0.002,-15.85,24.286,25.590043969293028,2.575000689830631e-05,0.0067778329976135865,0.002409791006357409,6.777832997613586e-06,2.409791006357409e-06,,,,9360
q_sweep,q=389,9,1191398634,64,128,389,4.0,,gaussian,1000,1000,0,1.0,0.0,2.905,16.755,20.523430175927857,2.566599869169295e-05,0.0067885419994127005,0.0024079580034594983,6.788541999412701e-06,2.4079580034594983e-06,,,,9360
q_sweep,q=389,10,560147239,64,128,389,4.0,,gaussian,1000,1000,0,1.0,0.0,15.259,23.563,25.039666609280243,2.5500004994682968e-05,0.006874291997519322,0.0024213330034399405,6.874291997519322e-06,2.4213330034399404e-06,,,,9360
q_sweep,q=389,11,3108286145,64,128,389,4.0,,gaussian,1000,993,7,0.993,0.007,-34.787,36.341,24.45100166624023,2.5582994567230344e-05,0.006783792006899603,0.0024084159958874807,6.7837920068996025e-06,2.4084159958874807e-06,,,,9360
q_sweep,q=389,12,1561925047,64,128,389,4.0,,gaussian,1000,993,7,0.993,0.007,-46.691,46.885,20.345649767566147,2.5583009119145572e-05,0.006784458004403859,0.0024197909951908514,6.784458004403859e-06,2.4197909951908515e-06,,,,9360
q_sweep,q=389,13,1851705198,64,128,389,4.0,,gaussian,1000,1000,0,1.0,0.0,-3.867,18.137,22.427489901977513,2.387500717304647e-05,0.006765665995771997,0.002427167011774145,6.765665995771997e-06,2.427167011774145e-06,,,,9360
q_sweep,q=389,14,4154559068,64,128,389,4.0,,gaussian,1000,1000,0,1.0,0.0,-26.338,29.224,22.862511901592317,2.5707995519042015e-05,0.0067855410015909,0.0024213330034399405,6.7855410015909e-06,2.4213330034399404e-06,,,,9360
q_sweep,q=389,15,1397971943,64,128,389,4.0,,gaussian,1000,999,1,0.999,0.001,-22.925,26.905,22.893087787986758,2.5540997739881277e-05,0.006781542004318908,0.0024173330020857975,6.781542004318908e-06,2.4173330020857974e-06,,,,9360
q_sweep,q=389,16,387336600,64,128,389,4.0,,gaussian,1000,1000,0,1.0,0.0,-15.087,21.341,22.218395263566812,2.5542001822032034e-05,0.006789959006709978,0.002431957997032441,6.789959006709978e-06,2.431957997032441e-06,,,,9360
q_sweep,q=389,17,2993041596,64,128,389,4.0,,gaussian,1000,1000,0,1.0,0.0,-11.623,20.293,22.375914563488852,2.5375004042871296e-05,0.006767958009731956,0.0024378339876420796,6.767958009731956e-06,2.4378339876420797e-06,,,,9360
q_sweep,q=389,18,3479193033,64,128,389,4.0,,gaussian,1000,1000,0,1.0,0.0,-6.978,19.908,24.02475191765161,2.5667002773843706e-05,0.0068060420016990975,0.002445417005219497,6.806042001699098e-06,2.445417005219497e-06,,,,9360
q_sweep,q=389,19,1645521502,64,128,389,4.0,,gaussian,1000,1000,0,1.0,0.0,21.382,24.524,20.373442349125813,2.3957996745593846e-05,0.006801083000027575,0.002395957999397069,6.8010830000275745e-06,2.3959579993970694e-06,,,,9360
q_sweep,q=389,20,3725478720,64,128,389,4.0,,gaussian,1000,990,10,0.99,0.01,-50.944,51.018,20.495680933722035,2.5500004994682968e-05,0.006779958013794385,0.002426249993732199,6.779958013794385e-06,2.426249993732199e-06,,,,9360
q_sweep,q=389,21,3025868422,64,128,389,4.0,,gaussian,1000,1000,0,1.0,0.0,-24.752,28.45,23.850688697632012,2.533399674575776e-05,0.006786332989577204,0.0024219999904744327,6.786332989577204e-06,2.4219999904744325e-06,,,,9360
q_sweep,q=389,22,981749255,64,128,389,4.0,,gaussian,1000,1000,0,1.0,0.0,-6.474,18.086,21.85046376548486,2.549999044276774e-05,0.006804916993132792,0.002406040992354974,6.804916993132793e-06,2.406040992354974e-06,,,,9360
q_sweep,q=389,23,3657292818,64,128,389,4.0,,gaussian,1000,1000,0,1.0,0.0,15.811,22.177,22.34516917782422,2.5583009119145572e-05,0.006772041000658646,0.0023836250038584694,6.772041000658646e-06,2.3836250038584693e-06,,,,9360
q_sweep,q=389,24,2195791506,64,128,389,4.0,,gaussian,1000,1000,0,1.0,0.0,9.22,18.572,21.106802152318032,2.487500023562461e-05,0.006825459000538103,0.0024195830046664923,6.8254590005381036e-06,2.4195830046664924e-06,,,,9360
q_sweep,q=389,25,1163160277,64,128,389,4.0,,gaussian,1000,1000,0,1.0,0.0,16.504,23.99,24.762899369524266,2.549999044276774e-05,0.006753167006536387,0.002399791992502287,6.753167006536387e-06,2.399791992502287e-06,,,,9360
q_sweep,q=389,26,2895054844,64,128,389,4.0,,gaussian,1000,1000,0,1.0,0.0,15.009,24.455,26.006831300146395,2.54580081673339e-05,0.006778958995710127,0.002411582987406291,6.778958995710127e-06,2.411582987406291e-06,,,,9360
q_sweep,q=389,27,886907757,64,128,389,4.0,,gaussian,1000,999,1,0.999,0.001,21.631,24.473,20.487473625988528,2.5582994567230344e-05,0.006780750001780689,0.0024350839958060533,6.780750001780689e-06,2.4350839958060533e-06,,,,9360
q_sweep,q=389,28,1473162836,64,128,389,4.0,,gaussian,1000,1000,0,1.0,0.0,-4.892,19.06,23.287951061969032,2.5500004994682968e-05,0.006783499993616715,0.0024158750020433217,6.783499993616715e-06,2.4158750020433217e-06,,,,9360
q_sweep,q=389,29,1375961062,64,128,389,4.0,,gaussian,1000,1000,0,1.0,0.0,-15.077,21.235,21.384676181213862,2.4916997062973678e-05,0.006769958010409027,0.0024116249987855554,6.7699580104090275e-06,2.4116249987855555e-06,,,,9360
q_sweep,q=521,0,971383171,64,128,521,4.0,,gaussian,1000,1000,0,1.0,0.0,13.617,21.453,22.837860645841566,2.562500594649464e-05,0.0067839590046787634,0.002417083000182174,6.783959004678764e-06,2.417083000182174e-06,,,,10400
q_sweep,q=521,1,1819989492,64,128,521,4.0,,gaussian,1000,1000,0,1.0,0.0,27.486,30.33,23.179022219909776,2.6166002498939633e-05,0.006803249998483807,0.002418750009383075,6.803249998483807e-06,2.4187500093830747e-06,,,,10400
q_sweep,q=521,2,4239922401,64,128,521,4.0,,gaussian,1000,1000,0,1.0,0.0,-22.011,26.045,22.395142808685577,2.5500004994682968e-05,0.006796000001486391,0.002427416999125853,6.796000001486391e-06,2.427416999125853e-06,,,,10400
q_sweep,q=521,3,3128556392,64,128,521,4.0,,gaussian,1000,1000,0,1.0,0.0,-6.679,18.975,22.959161179844575,2.5666013243608177e-05,0.006824166004662402,0.002420542004983872,6.824166004662402e-06,2.4205420049838722e-06,,,,10400
q_sweep,q=521,4,2829781664,64,128,521,4.0,,gaussian,1000,1000,0,1.0,0.0,-21.672,25.242,21.609289145582217,2.5958011974580586e-05,0.00680500001180917,0.0024336249916814268,6.80500001180917e-06,2.4336249916814266e-06,,,,10400
q_sweep,q=521,5,1878980223,64,128,521,4.0,,gaussian,1000,1000,0,1.0,0.0,23.319,27.203,22.791548733986765,2.5457993615418673e-05,0.006785166988265701,0.002403749997029081,6.785166988265701e-06,2.403749997029081e-06,,,,10400
q_sweep,q=521,6,2768907933,64,128,521,4.0,,gaussian,1000,1000,0,1.0,0.0,10.539,18.569,20.871034451580954,2.804200630635023e-05,0.0068106249964330345,0.002404083003057167,6.810624996433035e-06,2.404083003057167e-06,,,,10400
q_sweep,q=521,7,2978419355,64,128,521,4.0,,gaussian,1000,1000,0,1.0,0.0,-9.354,19.688,23.662683842003357,2.545899769756943e-05,0.00677620799979195,0.0024192499986384064,6.77620799979195e-06,2.4192499986384066e-06,,,,10400
q_sweep,q=521,8,774137314,64,128,521,4.0,,gaussian,1000,1000,0,1.0,0.0,15.849,21.313,21.182513965483366,2.5582994567230344e-05,0.006795417008106597,0.0023921660031192005,6.795417008106597e-06,2.3921660031192006e-06,,,,10400
q_sweep,q=521,9,4275148968,64,128,521,4.0,,gaussian,1000,1000,0,1.0,0.0,-45.447,46.193,25.29092370440079,2.5416011339984834e-05,0.006823542003985494,0.002428125008009374,6.823542003985494e-06,2.4281250080093743e-06,,,,10400
q_sweep,q=521,10,667299518,64,128,521,4.0,,gaussian,1000,1000,0,1.0,0.0,-27.493,29.647,21.827927281567742,2.549999044276774e-05,0.0068077500036451966,0.0023977920063771307,6.807750003645196e-06,2.3977920063771306e-06,,,,10400
q_sweep,q=521,11,1003792968,64,128,521,4.0,,gaussian,1000,1000,0,1.0,0.0,17.126,24.872,25.849609790600834,2.5582994567230344e-05,0.0068027920060558245,0.002416833012830466,6.802792006055824e-06,2.416833012830466e-06,,,,10400
q_sweep,q=521,12,1643817010,64,128,521,4.0,,gaussian,1000,1000,0,1.0,0.0,-22.863,28.861,26.916142177320094,2.5500004994682968e-05,0.006773083005100489,0.0024180829932447523,6.773083005100488e-06,2.418082993244752e-06,,,,10400
q_sweep,q=521,13,3257415710,64,128,521,4.0,,gaussian,1000,1000,0,1.0,0.0,-13.243,19.433,20.164040754262018,2.549999044276774e-05,0.00678462500218302,0.0024042500008363277,6.78462500218302e-06,2.4042500008363276e-06,,,,10400
q_sweep,q=521,14,671417736,64,128,521,4.0,,gaussian,1000,999,1,0.999,0.001,39.949,40.713,22.80132231471016,2.5667002773843706e-05,0.00678462500218302,0.0023984580038813874,6.78462500218302e-06,2.3984580038813876e-06,,,,10400
q_sweep,q=521,15,2047786186,64,128,521,4.0,,gaussian,1000,1000,0,1.0,0.0,0.38,19.344,24.512006006005272,2.5582994567230344e-05,0.006804708013078198,0.0024137500004144385,6.804708013078198e-06,2.4137500004144384e-06,,,,10400
q_sweep,q=521,16,3968069166,64,128,521,4.0,,gaussian,1000,1000,0,1.0,0.0,-29.936,32.252,23.671380150684882,2.458400558680296e-05,0.006805791999795474,0.002399540986516513,6.8057919997954745e-06,2.399540986516513e-06,,,,10400
q_sweep,q=521,17,1796012579,64,128,521,4.0,,gaussian,1000,1000,0,1.0,0.0,-16.034,22.14,22.24733214989581,2.5291010388173163e-05,0.006772583001293242,0.0023983330029295757,6.772583001293242e-06,2.398333002929576e-06,,,,10400
q_sweep,q=521,18,3797445768,64,128,521,4.0,,gaussian,1000,1000,0,1.0,0.0,-20.744,26.3,24.210961043185264,2.5375004042871296e-05,0.006837583001470193,0.002434666996123269,6.837583001470193e-06,2.434666996123269e-06,,,,10400
q_sweep,q=521,19,2584106573,64,128,521,4.0,,gaussian,1000,1000,0,1.0,0.0,21.257,24.643,20.85962787479861,2.566599869169295e-05,0.006811541999923065,0.002384917010203935,6.8115419999230655e-06,2.3849170102039354e-06,,,,10400
q_sweep,q=521,20,3471705485,64,128,521,4.0,,gaussian,1000,1000,0,1.0,0.0,-5.58,18.962,23.062382215926295,2.562500594649464e-05,0.006797457986976951,0.0024217499885708094,6.797457986976951e-06,2.4217499885708093e-06,,,,10400
q_sweep,q=521,21,507490618,64,128,521,4.0,,gaussian,1000,1000,0,1.0,0.0,17.593,24.651,24.26854576016687,2.5583009119145572e-05,0.006888749994686805,0.002210083999671042,6.8887499946868045e-06,2.210083999671042e-06,,,,10400
q_sweep,q=521,22,1698011841,64,128,521,4.0,,gaussian,1000,1000,0,1.0,0.0,-9.983,20.437,23.755526431465082,2.9207993065938354e-05,0.006334582998533733,0.002303166998899542,6.334582998533733e-06,2.303166998899542e-06,,,,10400
q_sweep,q=521,23,1354486613,64,128,521,4.0,,gaussian,1000,1000,0,1.0,0.0,11.551,19.545,21.208658755475465,2.808299905154854e-05,0.006391292001353577,0.002326040994375944,6.391292001353577e-06,2.3260409943759442e-06,,,,10400
q_sweep,q=521,24,1782346111,64,128,521,4.0,,gaussian,1000,1000,0,1.0,0.0,-8.058,15.516,17.52077662701096,2.649999805726111e-05,0.006493332999525592,0.002350624999962747,6.493332999525592e-06,2.350624999962747e-06,,,,10400
q_sweep,q=521,25,1176611938,64,128,521,4.0,,gaussian,1000,1000,0,1.0,0.0,26.591,29.409,23.011241518793295,2.6417008484713733e-05,0.006539832989801653,0.002332874995772727,6.539832989801653e-06,2.3328749957727267e-06,,,,10400
q_sweep,q=521,26,1671850765,64,128,521,4.0,,gaussian,1000,1000,0,1.0,0.0,-0.603,16.465,20.447334410247326,2.824999683070928e-05,0.006543041992699727,0.0023518329981015995,6.543041992699728e-06,2.3518329981015996e-06,,,,10400
q_sweep,q=521,27,2621778895,64,128,521,4.0,,gaussian,1000,1000,0,1.0,0.0,-0.534,19.082,23.877247893485695,2.604200562927872e-05,0.006566541997017339,0.0023711249959887937,6.566541997017339e-06,2.371124995988794e-06,,,,10400
q_sweep,q=521,28,2013330695,64,128,521,4.0,,gaussian,1000,1000,0,1.0,0.0,5.527,17.507,21.59378527638363,2.341700019314885e-05,0.006573208011104725,0.002351916002226062,6.573208011104725e-06,2.351916002226062e-06,,,,10400
q_sweep,q=521,29,966328526,64,128,521,4.0,,gaussian,1000,1000,0,1.0,0.0,5.422,19.794,23.797694137168968,2.5667002773843706e-05,0.006561542002600618,0.0023527089942945167,6.561542002600618e-06,2.352708994294517e-06,,,,10400
q_sweep,q=769,0,1067772868,64,128,769,4.0,,gaussian,1000,1000,0,1.0,0.0,-15.066,21.17,20.897089087533995,2.533399674575776e-05,0.006594207996386103,0.002348458001506515,6.594207996386103e-06,2.3484580015065147e-06,,,,10400
q_sweep,q=769,1,203542051,64,128,769,4.0,,gaussian,1000,1000,0,1.0,0.0,-16.236,23.296,23.990953917463763,2.562500594649464e-05,0.006576457992196083,0.0023485830024583265,6.576457992196083e-06,2.3485830024583264e-06,,,,10400
q_sweep,q=769,2,6114322,64,128,769,4.0,,gaussian,1000,1000,0,1.0,0.0,-7.399,21.063,24.966840852261267,2.2916996385902166e-05,0.006599874992389232,0.0023601670109201223,6.599874992389232e-06,2.3601670109201224e-06,,,,10400
q_sweep,q=769,3,174579007,64,128,769,4.0,,gaussian,1000,1000,0,1.0,0.0,2.847,18.035,22.409233917400318,2.5374989490956068e-05,0.006568917000549845,0.002360291007789783,6.568917000549845e-06,2.360291007789783e-06,,,,10400
q_sweep,q=769,4,1164496997,64,128,769,4.0,,gaussian,1000,1000,0,1.0,0.0,16.215,23.297,23.603217723159844,2.533399674575776e-05,0.006595374987227842,0.002375916999881156,6.595374987227842e-06,2.3759169998811556e-06,,,,10400
q_sweep,q=769,5,3326626295,64,128,769,4.0,,gaussian,1000,1000,0,1.0,0.0,-8.929,18.245,21.047064829518106,2.295900776516646e-05,0.006571124991751276,0.0023565830051666126,6.571124991751276e-06,2.3565830051666127e-06,,,,10400
q_sweep,q=769,6,4141661905,64,128,769,4.0,,gaussian,1000,1000,0,1.0,0.0,-22.4,26.126,21.84278157898181,2.5209010345861316e-05,0.0066066250001313165,0.00234679201093968,6.606625000131317e-06,2.34679201093968e-06,,,,10400
q_sweep,q=769,7,2936988034,64,128,769,4.0,,gaussian,1000,1000,0,1.0,0.0,14.653,21.619,22.676790509854516,2.5332992663607e-05,0.006611042001168244,0.002373875002376735,6.611042001168244e-06,2.3738750023767353e-06,,,,10400
q_sweep,q=769,8,847755933,64,128,769,4.0,,gaussian,1000,1000,0,1.0,0.0,36.053,37.201,23.30152682019254,2.5374989490956068e-05,0.006587209005374461,0.0023587080067954957,6.587209005374461e-06,2.3587080067954956e-06,,,,10400
q_sweep,q=769,9,3648842062,64,128,769,4.0,,gaussian,1000,1000,0,1.0,0.0,-12.537,19.395,20.926073007889737,2.429200685583055e-05,0.006617291990551166,0.002340542007004842,6.617291990551166e-06,2.340542007004842e-06,,,,10400
q_sweep,q=769,10,651650324,64,128,769,4.0,,gaussian,1000,1000,0,1.0,0.0,35.378,36.168,21.97402953429284,2.516699896659702e-05,0.006628333008848131,0.0023352909920504317,6.628333008848131e-06,2.3352909920504318e-06,,,,10400
q_sweep,q=769,11,2908490715,64,128,769,4.0,,gaussian,1000,1000,0,1.0,0.0,-19.935,25.957,24.472958560433607,2.5375004042871296e-05,0.006608292009332217,0.0023490000021411106,6.608292009332217e-06,2.3490000021411107e-06,,,,10400
q_sweep,q=769,12,429703913,64,128,769,4.0,,gaussian,1000,1000,0,1.0,0.0,-14.641,21.579,22.424472702295052,2.345800749026239e-05,0.006812249994254671,0.002417833005893044,6.812249994254671e-06,2.4178330058930443e-06,,,,10400
q_sweep,q=769,13,224415951,64,128,769,4.0,,gaussian,1000,1000,0,1.0,0.0,19.089,23.827,22.267395804537088,2.9749993700534105e-05,0.006790291998186149,0.0024165829963749275,6.790291998186149e-06,2.4165829963749273e-06,,,,10400
q_sweep,q=769,14,1455360936,64,128,769,4.0,,gaussian,1000,1000,0,1.0,0.0,-35.584,36.586,21.63753976604381,3.054201079066843e-05,0.006837583001470193,0.0024472079967381433,6.837583001470193e-06,2.4472079967381433e-06,,,,10400
q_sweep,q=769,15,3011337063,64,128,769,4.0,,gaussian,1000,1000,0,1.0,0.0,-35.182,36.506,23.774526369711428,3.0291994335129857e-05,0.006635124998865649,0.002545250012190081,6.6351249988656495e-06,2.5452500121900813e-06,,,,10400
q_sweep,q=769,16,2599814808,64,128,769,4.0,,gaussian,1000,1000,0,1.0,0.0,25.248,27.366,20.382441952326026,3.54999938281253e-05,0.006994499999564141,0.002419583994196728,6.994499999564141e-06,2.419583994196728e-06,,,,10400
q_sweep,q=769,17,2349321820,64,128,769,4.0,,gaussian,1000,1000,0,1.0,0.0,13.438,21.8,23.54205565332782,4.562499816529453e-05,0.006564374998561107,0.0023643750027986243,6.564374998561106e-06,2.3643750027986245e-06,,,,10400
q_sweep,q=769,18,671978876,64,128,769,4.0,,gaussian,1000,1000,0,1.0,0.0,20.366,23.874,20.481492512400933,2.9333998099900782e-05,0.0067545420024544,0.0024102919996948913,6.7545420024544e-06,2.4102919996948913e-06,,,,10400
q_sweep,q=769,19,4130868616,64,128,769,4.0,,gaussian,1000,1000,0,1.0,0.0,-36.401,37.359,22.006601043538947,2.6542009436525404e-05,0.006764000005205162,0.002416875009657815,6.764000005205162e-06,2.416875009657815e-06,,,,10400
q_sweep,q=769,20,3683883791,64,128,769,4.0,,gaussian,1000,1000,0,1.0,0.0,-61.792,61.806,23.944562599431173,2.666600630618632e-05,0.006782541997381486,0.0024075830006040633,6.782541997381486e-06,2.4075830006040634e-06,,,,10400
q_sweep,q=769,21,986928939,64,128,769,4.0,,gaussian,1000,1000,0,1.0,0.0,35.56,36.364,20.50909610448552,2.3542001144960523e-05,0.006787833000998944,0.0024036670074565336,6.787833000998944e-06,2.4036670074565336e-06,,,,10400
q_sweep,q=769,22,3473508400,64,128,769,4.0,,gaussian,1000,1000,0,1.0,0.0,-5.168,18.45,22.788705560015934,2.5957997422665358e-05,0.0068138329952489585,0.0024312500027008355,6.8138329952489585e-06,2.4312500027008355e-06,,,,10400
q_sweep,q=769,23,334190219,64,128,769,4.0,,gaussian,1000,1000,0,1.0,0.0,-0.701,16.429,20.263420372809847,2.6125009753741324e-05,0.006806250006775372,0.002442624987452291,6.806250006775372e-06,2.442624987452291e-06,,,,10400
q_sweep,q=769,24,853268794,64,128,769,4.0,,gaussian,1000,1000,0,1.0,0.0,-22.659,26.901,23.392005149300584,2.604199107736349e-05,0.006831541992141865,0.0024272919981740415,6.831541992141865e-06,2.4272919981740416e-06,,,,10400
q_sweep,q=769,25,3577237379,64,128,769,4.0,,gaussian,1000,1000,0,1.0,0.0,-0.398,16.802,21.439525397014954,2.5792003725655377e-05,0.006809041995438747,0.0024430420016869903,6.809041995438747e-06,2.4430420016869903e-06,,,,10400
q_sweep,q=769,26,3284189788,64,128,769,4.0,,gaussian,1000,1000,0,1.0,0.0,32.172,34.334,24.80894798051501,2.533300721552223e-05,0.006800250004744157,0.002402542013442144,6.800250004744157e-06,2.4025420134421437e-06,,,,10400
q_sweep,q=769,27,1815432287,64,128,769,4.0,,gaussian,1000,1000,0,1.0,0.0,17.07,22.384,21.896679304510183,2.562500594649464e-05,0.006829249992733821,0.002441832999465987,6.829249992733821e-06,2.441832999465987e-06,,,,10400
q_sweep,q=769,28,1489828266,64,128,769,4.0,,gaussian,1000,1000,0,1.0,0.0,-14.498,22.67,23.505201349711736,2.5457993615418673e-05,0.006847124997875653,0.0024381250113947317,6.847124997875653e-06,2.4381250113947315e-06,,,,10400
q_sweep,q=769,29,2018498411,64,128,769,4.0,,gaussian,1000,1000,0,1.0,0.0,-32.095,33.405,21.68534595594982,2.5374989490956068e-05,0.006817125002271496,0.0024419580004177988,6.8171250022714954e-06,2.4419580004177988e-06,,,,10400
