experiment,case,repeat,seed,n,m,q,sigma,B,noise_model,trials,successes,failures,success_rate,failure_rate,accumulated_error_mean,accumulated_abs_error_mean,accumulated_error_std,time_keygen_s,time_encrypt_total_s,time_decrypt_total_s,time_encrypt_mean_s,time_decrypt_mean_s,time_attack_s,attack_solution_found,attack_success,public_key_size_bytes
noise_sweep,sigma=4,5,3269324113,64,128,257,4.0,,gaussian,400,355,45,0.8875,0.1125,35.495,37.89,26.63481760350406,2.4791006580926478e-05,0.0026499170053284615,0.0009107500081881881,6.624792513321154e-06,2.2768750204704702e-06,,,,9360
noise_sweep,sigma=4,6,543156277,64,128,257,4.0,,gaussian,400,385,15,0.9625,0.0375,-26.94,30.455,23.577556126159585,2.6166992029175162e-05,0.0026405000098748133,0.0009746659925440326,6.601250024687033e-06,2.4366649813600816e-06,,,,9360
noise_sweep,sigma=4,7,541756303,64,128,257,4.0,,gaussian,400,398,2,0.995,0.005,-0.0925,17.6925,22.754413904346684,2.591600059531629e-05,0.0028569169953698292,0.0009101670002564788,7.142292488424573e-06,2.275417500641197e-06,,,,9360
noise_sweep,sigma=4,8,453131250,64,128,257,4.0,,gaussian,400,394,6,0.985,0.015,19.105,24.235,22.51279725179105,2.8417009161785245e-05,0.002617750011268072,0.0009342919947812334,6.54437502817018e-06,2.3357299869530832e-06,,,,9360
noise_sweep,sigma=4,9,1468203882,64,128,257,4.0,,gaussian,400,400,0,1.0,0.0,4.72,18.275,21.42239242575646,2.3125001462176442e-05,0.002767083002254367,0.0009593750000931323,6.917707505635917e-06,2.3984375002328306e-06,,,,9360
noise_sweep,sigma=5,0,3629220457,64,128,257,5.0,,gaussian,400,361,39,0.9025,0.0975,-22.12,30.23,30.48703409845406,2.6166992029175162e-05,0.0026868340064538643,0.0009637920011300594,6.717085016134661e-06,2.4094800028251482e-06,,,,9360
noise_sweep,sigma=5,1,1288573036,64,128,257,5.0,,gaussian,400,377,23,0.9425,0.0575,-20.185,27.705,27.267003846166652,2.5457993615418673e-05,0.002721249999012798,0.0011458339868113399,6.803124997531995e-06,2.8645849670283496e-06,,,,9360
noise_sweep,sigma=5,2,3024592431,64,128,257,5.0,,gaussian,400,178,222,0.445,0.555,-63.64,67.5,36.60478350487264,3.458300489000976e-05,0.0027074590034317225,0.0009503339970251545,6.768647508579306e-06,2.3758349925628865e-06,,,,9360
noise_sweep,sigma=5,3,2366720641,64,128,257,5.0,,gaussian,400,374,26,0.935,0.065,14.5375,25.8575,29.523850326392697,2.9625007300637662e-05,0.002723707992117852,0.0009557910088915378,6.8092699802946295e-06,2.3894775222288443e-06,,,,9360
noise_sweep,sigma=5,4,2590210037,64,128,257,5.0,,gaussian,400,310,90,0.775,0.225,-39.615,41.955,29.62111241584083,3.041599120479077e-05,0.002693666989216581,0.0009253749885829166,6.734167473041453e-06,2.3134374714572913e-06,,,,9360
noise_sweep,sigma=5,5,217410222,64,128,257,5.0,,gaussian,400,388,12,0.97,0.03,12.0,24.875,28.504055904511535,2.575000689830631e-05,0.002681415993720293,0.0009466670016990975,6.703539984300733e-06,2.3666675042477436e-06,,,,9360
noise_sweep,sigma=5,6,2905496314,64,128,257,5.0,,gaussian,400,394,6,0.985,0.015,-3.6975,21.1225,26.89245254266331,2.6833004085347056e-05,0.002979833006975241,0.0009132910054177046,7.449582517438102e-06,2.2832275135442616e-06,,,,9360
noise_sweep,sigma=5,7,1936903029,64,128,257,5.0,,gaussian,400,393,7,0.9825,0.0175,14.12,23.21,24.443697262067353,2.9333998099900782e-05,0.0027542080060811713,0.0009407500037923455,6.885520015202929e-06,2.3518750094808637e-06,,,,9360
noise_sweep,sigma=5,8,599706097,64,128,257,5.0,,gaussian,400,370,30,0.925,0.075,-31.185,34.07,25.044537270985753,3.0333001632243395e-05,0.0027955410041613504,0.0009425000025657937,6.988852510403376e-06,2.356250006414484e-06,,,,9360
noise_sweep,sigma=5,9,2385495969,64,128,257,5.0,,gaussian,400,316,84,0.79,0.21,39.6625,42.8675,29.577960258995326,2.6291992980986834e-05,0.0027437080134404823,0.0009427499899175018,6.859270033601206e-06,2.3568749747937545e-06,,,,9360
noise_sweep,sigma=6,0,2618022815,64,128,257,6.0,,gaussian,400,369,31,0.9225,0.0775,10.175,27.26,33.63335221104761,2.6374997105449438e-05,0.002974542003357783,0.000948832996073179,7.436355008394457e-06,2.372082490182947e-06,,,,9360
noise_sweep,sigma=6,1,511833503,64,128,257,6.0,,gaussian,400,379,21,0.9475,0.0525,-10.3425,27.0575,32.02090785877644,2.8583002858795226e-05,0.002764457996818237,0.0009566249937051907,6.911144992045593e-06,2.3915624842629766e-06,,,,9360
noise_sweep,sigma=6,2,2149027812,64,128,257,6.0,,gaussian,400,315,85,0.7875,0.2125,36.875,41.165,32.6666826504999,2.649999805726111e-05,0.0028163329989183694,0.0009454999963054433,7.040832497295924e-06,2.3637499907636085e-06,,,,9360
noise_sweep,sigma=6,3,1466409577,64,128,257,6.0,,gaussian,400,286,114,0.715,0.285,41.8225,45.6425,35.99583648647302,2.4583001504652202e-05,0.002801208000164479,0.0009589170076651499,7.0030200004111975e-06,2.3972925191628747e-06,,,,9360
noise_sweep,sigma=6,4,3231381013,64,128,257,6.0,,gaussian,400,352,48,0.88,0.12,26.2625,34.2775,33.02241349800288,2.6249996153637767e-05,0.0029181249992689118,0.0010152500035474077,7.295312498172279e-06,2.538125008868519e-06,,,,9360
noise_sweep,sigma=6,5,2167033260,64,128,257,6.0,,gaussian,400,367,33,0.9175,0.0825,-18.1825,29.4325,31.836584522135656,2.8959009796380997e-05,0.002638707999722101,0.0009511249954812229,6.596769999305252e-06,2.377812488703057e-06,,,,9360
noise_sweep,sigma=6,6,143589403,64,128,257,6.0,,gaussian,400,381,19,0.9525,0.0475,-11.1475,27.5675,32.35270448461259,2.6832989533431828e-05,0.0027305419935146347,0.0010142089886358008,6.826354983786586e-06,2.535522471589502e-06,,,,9360
noise_sweep,sigma=6,7,1305520208,64,128,257,6.0,,gaussian,400,295,105,0.7375,0.2625,38.2625,45.6575,39.54520390172584,2.6041001547127962e-05,0.0026622089935699478,0.0009521250030957162,6.65552248392487e-06,2.3803125077392904e-06,,,,9360
noise_sweep,sigma=6,8,2418842714,64,128,257,6.0,,gaussian,400,360,40,0.9,0.1,-21.385,31.225,33.55804121705876,2.6875000912696123e-05,0.0027565000054892153,0.0009634169982746243,6.891250013723038e-06,2.408542495686561e-06,,,,9360
noise_sweep,sigma=6,9,1794593393,64,128,257,6.0,,gaussian,400,263,137,0.6575,0.3425,46.865,50.49,35.353024848162384,2.6249996153637767e-05,0.002842791989678517,0.0009635830065235496,7.1069799741962926e-06,2.4089575163088737e-06,,,,9360
noise_sweep,sigma=8,0,1147001659,64,128,257,8.0,,gaussian,400,324,76,0.81,0.19,-24.0675,39.1625,41.775002343530815,2.5040993932634592e-05,0.00272829199093394,0.0009774579957593232,6.8207299773348495e-06,2.443644989398308e-06,,,,9360
